# time	pulse
6.736957197000000619e+00	0.000000000000000000e+00
6.740874032999999876e+00	0.000000000000000000e+00
6.744790867999999939e+00	0.000000000000000000e+00
6.748707704000000085e+00	0.000000000000000000e+00
6.752624540000000231e+00	0.000000000000000000e+00
6.756541375000000293e+00	0.000000000000000000e+00
6.760458211000000439e+00	0.000000000000000000e+00
6.764375046000000502e+00	0.000000000000000000e+00
6.768291882000000648e+00	0.000000000000000000e+00
6.772208717999999905e+00	0.000000000000000000e+00
6.776125552999999080e+00	0.000000000000000000e+00
6.780042389000000114e+00	0.000000000000000000e+00
6.783959224000000177e+00	0.000000000000000000e+00
6.787876060000000322e+00	0.000000000000000000e+00
6.791792895000000385e+00	0.000000000000000000e+00
6.795709731000000531e+00	0.000000000000000000e+00
6.799626567000000676e+00	0.000000000000000000e+00
6.803543402000000739e+00	0.000000000000000000e+00
6.807460237999999109e+00	0.000000000000000000e+00
6.811377072999999172e+00	0.000000000000000000e+00
6.815293909000000205e+00	0.000000000000000000e+00
6.819210743999999380e+00	0.000000000000000000e+00
6.823127580000000414e+00	0.000000000000000000e+00
6.827044416000000560e+00	0.000000000000000000e+00
6.830961251000000622e+00	0.000000000000000000e+00
6.834878087000000768e+00	0.000000000000000000e+00
6.838794922000000831e+00	0.000000000000000000e+00
6.842711757999999200e+00	0.000000000000000000e+00
6.846628593999999346e+00	0.000000000000000000e+00
6.850545428999999409e+00	0.000000000000000000e+00
6.854462265000000443e+00	0.000000000000000000e+00
6.858379099999999617e+00	0.000000000000000000e+00
6.862295936000000651e+00	0.000000000000000000e+00
6.866212770999999826e+00	0.000000000000000000e+00
6.870129607000000860e+00	0.000000000000000000e+00
6.874046442999999229e+00	0.000000000000000000e+00
6.877963277999999292e+00	0.000000000000000000e+00
6.881880113999999438e+00	0.000000000000000000e+00
6.885796948999999501e+00	0.000000000000000000e+00
6.889713784999999646e+00	0.000000000000000000e+00
6.893630621000000680e+00	0.000000000000000000e+00
6.897547455999999855e+00	0.000000000000000000e+00
6.901464292000000889e+00	0.000000000000000000e+00
6.905381127000000063e+00	0.000000000000000000e+00
6.909297962999999321e+00	0.000000000000000000e+00
6.913214797999999384e+00	0.000000000000000000e+00
6.917131633999999529e+00	0.000000000000000000e+00
6.921048469999999675e+00	0.000000000000000000e+00
6.924965304999999738e+00	0.000000000000000000e+00
6.928882140999999883e+00	0.000000000000000000e+00
6.932798975999999946e+00	0.000000000000000000e+00
6.936715812000000092e+00	0.000000000000000000e+00
6.940632647000000155e+00	0.000000000000000000e+00
6.944549482999999412e+00	0.000000000000000000e+00
6.948466318999999558e+00	0.000000000000000000e+00
6.952383153999999621e+00	0.000000000000000000e+00
6.956299989999999767e+00	0.000000000000000000e+00
6.960216824999999830e+00	0.000000000000000000e+00
6.964133660999999975e+00	0.000000000000000000e+00
6.968050497000000121e+00	0.000000000000000000e+00
6.971967332000000184e+00	0.000000000000000000e+00
6.975884167999999441e+00	0.000000000000000000e+00
6.979801002999999504e+00	0.000000000000000000e+00
6.983717838999999650e+00	0.000000000000000000e+00
6.987634673999999713e+00	0.000000000000000000e+00
6.991551509999999858e+00	0.000000000000000000e+00
6.995468346000000004e+00	0.000000000000000000e+00
6.999385181000000067e+00	0.000000000000000000e+00
7.003302017000000212e+00	0.000000000000000000e+00
7.007218852000000275e+00	0.000000000000000000e+00
7.011135687999999533e+00	0.000000000000000000e+00
7.015052522999999596e+00	0.000000000000000000e+00
7.018969358999999741e+00	0.000000000000000000e+00
7.022886194999999887e+00	0.000000000000000000e+00
7.026803029999999950e+00	0.000000000000000000e+00
7.030719866000000096e+00	0.000000000000000000e+00
7.034636701000000159e+00	0.000000000000000000e+00
7.038553537000000304e+00	0.000000000000000000e+00
7.042470372999999562e+00	0.000000000000000000e+00
7.046387207999999625e+00	0.000000000000000000e+00
7.050304043999999770e+00	0.000000000000000000e+00
7.054220878999999833e+00	0.000000000000000000e+00
7.058137714999999979e+00	0.000000000000000000e+00
7.062054550000000042e+00	0.000000000000000000e+00
7.065971386000000187e+00	0.000000000000000000e+00
7.069888222000000333e+00	0.000000000000000000e+00
7.073805057000000396e+00	0.000000000000000000e+00
7.077721892999999653e+00	0.000000000000000000e+00
7.081638727999999716e+00	0.000000000000000000e+00
7.085555563999999862e+00	0.000000000000000000e+00
7.089472398999999925e+00	0.000000000000000000e+00
7.093389235000000070e+00	0.000000000000000000e+00
7.097306071000000216e+00	0.000000000000000000e+00
7.101222906000000279e+00	0.000000000000000000e+00
7.105139742000000425e+00	0.000000000000000000e+00
7.109056577000000487e+00	0.000000000000000000e+00
7.112973412999999745e+00	0.000000000000000000e+00
7.116890248999999891e+00	0.000000000000000000e+00
7.120807083999999954e+00	0.000000000000000000e+00
7.124723920000000099e+00	0.000000000000000000e+00
7.128640755000000162e+00	0.000000000000000000e+00
7.132557591000000308e+00	0.000000000000000000e+00
7.136474426000000371e+00	0.000000000000000000e+00
7.140391262000000516e+00	0.000000000000000000e+00
7.144308097999999774e+00	0.000000000000000000e+00
7.148224932999999837e+00	0.000000000000000000e+00
7.152141768999999982e+00	0.000000000000000000e+00
7.156058604000000045e+00	0.000000000000000000e+00
7.159975440000000191e+00	0.000000000000000000e+00
7.163892276000000336e+00	0.000000000000000000e+00
7.167809111000000399e+00	0.000000000000000000e+00
7.171725947000000545e+00	0.000000000000000000e+00
7.175642782000000608e+00	0.000000000000000000e+00
7.179559617999999865e+00	0.000000000000000000e+00
7.183476452999999928e+00	0.000000000000000000e+00
7.187393289000000074e+00	0.000000000000000000e+00
7.191310125000000220e+00	0.000000000000000000e+00
7.195226960000000282e+00	0.000000000000000000e+00
7.199143796000000428e+00	0.000000000000000000e+00
7.203060631000000491e+00	0.000000000000000000e+00
7.206977467000000637e+00	0.000000000000000000e+00
7.210894302000000700e+00	0.000000000000000000e+00
7.214811137999999957e+00	0.000000000000000000e+00
7.218727974000000103e+00	0.000000000000000000e+00
7.222644809000000166e+00	0.000000000000000000e+00
7.226561645000000311e+00	0.000000000000000000e+00
7.230478480000000374e+00	0.000000000000000000e+00
7.234395316000000520e+00	0.000000000000000000e+00
7.238312152000000665e+00	0.000000000000000000e+00
7.242228987000000728e+00	0.000000000000000000e+00
7.246145822999999098e+00	0.000000000000000000e+00
7.250062657999999161e+00	0.000000000000000000e+00
7.253979494000000194e+00	0.000000000000000000e+00
7.257896328999999369e+00	0.000000000000000000e+00
7.261813165000000403e+00	0.000000000000000000e+00
7.265730001000000549e+00	0.000000000000000000e+00
7.269646836000000611e+00	0.000000000000000000e+00
7.273563672000000757e+00	0.000000000000000000e+00
7.277480507000000820e+00	0.000000000000000000e+00
7.281397342999999189e+00	0.000000000000000000e+00
7.285314177999999252e+00	0.000000000000000000e+00
7.289231013999999398e+00	0.000000000000000000e+00
7.293147850000000432e+00	0.000000000000000000e+00
7.297064684999999606e+00	0.000000000000000000e+00
7.300981521000000640e+00	0.000000000000000000e+00
7.304898355999999815e+00	0.000000000000000000e+00
7.308815192000000849e+00	0.000000000000000000e+00
7.312732027999999218e+00	0.000000000000000000e+00
7.316648862999999281e+00	0.000000000000000000e+00
7.320565698999999427e+00	0.000000000000000000e+00
7.324482533999999490e+00	0.000000000000000000e+00
7.328399369999999635e+00	0.000000000000000000e+00
7.332316204999999698e+00	0.000000000000000000e+00
7.336233040999999844e+00	0.000000000000000000e+00
7.340149877000000878e+00	0.000000000000000000e+00
7.344066712000000052e+00	0.000000000000000000e+00
7.347983547999999310e+00	0.000000000000000000e+00
7.351900382999999373e+00	0.000000000000000000e+00
7.355817218999999518e+00	0.000000000000000000e+00
7.359734054999999664e+00	0.000000000000000000e+00
7.363650889999999727e+00	0.000000000000000000e+00
7.367567725999999872e+00	0.000000000000000000e+00
7.371484560999999935e+00	0.000000000000000000e+00
7.375401397000000081e+00	0.000000000000000000e+00
7.379318232000000144e+00	0.000000000000000000e+00
7.383235067999999401e+00	0.000000000000000000e+00
7.387151903999999547e+00	0.000000000000000000e+00
7.391068738999999610e+00	0.000000000000000000e+00
7.394985574999999756e+00	0.000000000000000000e+00
7.398902409999999819e+00	0.000000000000000000e+00
7.402819245999999964e+00	0.000000000000000000e+00
7.406736081000000027e+00	0.000000000000000000e+00
7.410652917000000173e+00	0.000000000000000000e+00
7.414569752999999430e+00	0.000000000000000000e+00
7.418486587999999493e+00	0.000000000000000000e+00
7.422403423999999639e+00	0.000000000000000000e+00
7.426320258999999702e+00	0.000000000000000000e+00
7.430237094999999847e+00	0.000000000000000000e+00
7.434153930999999993e+00	0.000000000000000000e+00
7.438070766000000056e+00	0.000000000000000000e+00
7.441987602000000201e+00	0.000000000000000000e+00
7.445904437000000264e+00	0.000000000000000000e+00
7.449821272999999522e+00	0.000000000000000000e+00
7.453738107999999585e+00	0.000000000000000000e+00
7.457654943999999730e+00	0.000000000000000000e+00
7.461571779999999876e+00	0.000000000000000000e+00
7.465488614999999939e+00	0.000000000000000000e+00
7.469405451000000085e+00	0.000000000000000000e+00
7.473322286000000148e+00	0.000000000000000000e+00
7.477239122000000293e+00	0.000000000000000000e+00
7.481155957000000356e+00	0.000000000000000000e+00
7.485072792999999614e+00	0.000000000000000000e+00
7.488989628999999759e+00	0.000000000000000000e+00
7.492906463999999822e+00	0.000000000000000000e+00
7.496823299999999080e+00	0.000000000000000000e+00
7.500740135000000031e+00	0.000000000000000000e+00
7.504656971000000176e+00	0.000000000000000000e+00
7.508573807000000322e+00	0.000000000000000000e+00
7.512490642000000385e+00	0.000000000000000000e+00
7.516407477999999642e+00	0.000000000000000000e+00
7.520324312999999705e+00	0.000000000000000000e+00
7.524241148999999851e+00	0.000000000000000000e+00
7.528157983999999914e+00	0.000000000000000000e+00
7.532074820000000059e+00	0.000000000000000000e+00
7.535991656000000205e+00	0.000000000000000000e+00
7.539908491000000268e+00	0.000000000000000000e+00
7.543825327000000414e+00	0.000000000000000000e+00
7.547742162000000476e+00	0.000000000000000000e+00
7.551658997999999734e+00	0.000000000000000000e+00
7.555575832999999797e+00	0.000000000000000000e+00
7.559492668999999943e+00	0.000000000000000000e+00
7.563409505000000088e+00	0.000000000000000000e+00
7.567326340000000151e+00	0.000000000000000000e+00
7.571243176000000297e+00	0.000000000000000000e+00
7.575160011000000360e+00	0.000000000000000000e+00
7.579076847000000505e+00	0.000000000000000000e+00
7.582993682999999763e+00	0.000000000000000000e+00
7.586910517999999826e+00	0.000000000000000000e+00
7.590827353999999971e+00	0.000000000000000000e+00
7.594744189000000034e+00	0.000000000000000000e+00
7.598661025000000180e+00	0.000000000000000000e+00
7.602577860000000243e+00	0.000000000000000000e+00
7.606494696000000388e+00	0.000000000000000000e+00
7.610411532000000534e+00	0.000000000000000000e+00
7.614328367000000597e+00	0.000000000000000000e+00
7.618245202999999854e+00	0.000000000000000000e+00
7.622162037999999917e+00	0.000000000000000000e+00
7.626078874000000063e+00	0.000000000000000000e+00
7.629995710000000209e+00	0.000000000000000000e+00
7.633912545000000272e+00	0.000000000000000000e+00
7.637829381000000417e+00	0.000000000000000000e+00
7.641746216000000480e+00	0.000000000000000000e+00
7.645663052000000626e+00	0.000000000000000000e+00
7.649579887000000689e+00	0.000000000000000000e+00
7.653496722999999946e+00	0.000000000000000000e+00
7.657413559000000092e+00	0.000000000000000000e+00
7.661330394000000155e+00	0.000000000000000000e+00
7.665247230000000300e+00	0.000000000000000000e+00
7.669164065000000363e+00	0.000000000000000000e+00
7.673080901000000509e+00	0.000000000000000000e+00
7.676997736000000572e+00	0.000000000000000000e+00
7.680914572000000717e+00	0.000000000000000000e+00
7.684831407999999087e+00	0.000000000000000000e+00
7.688748242999999150e+00	0.000000000000000000e+00
7.692665079000000183e+00	0.000000000000000000e+00
7.696581913999999358e+00	0.000000000000000000e+00
7.700498750000000392e+00	0.000000000000000000e+00
7.704415586000000538e+00	0.000000000000000000e+00
7.708332421000000600e+00	0.000000000000000000e+00
7.712249257000000746e+00	0.000000000000000000e+00
7.716166092000000809e+00	0.000000000000000000e+00
7.720082927999999178e+00	0.000000000000000000e+00
7.723999762999999241e+00	0.000000000000000000e+00
7.727916598999999387e+00	0.000000000000000000e+00
7.731833435000000421e+00	0.000000000000000000e+00
7.735750269999999595e+00	0.000000000000000000e+00
7.739667106000000629e+00	0.000000000000000000e+00
7.743583940999999804e+00	0.000000000000000000e+00
7.747500777000000838e+00	0.000000000000000000e+00
7.751417612000000901e+00	0.000000000000000000e+00
7.755334447999999270e+00	0.000000000000000000e+00
7.759251283999999416e+00	0.000000000000000000e+00
7.763168118999999479e+00	0.000000000000000000e+00
7.767084954999999624e+00	0.000000000000000000e+00
7.771001789999999687e+00	0.000000000000000000e+00
7.774918625999999833e+00	0.000000000000000000e+00
7.778835462000000867e+00	0.000000000000000000e+00
7.782752297000000041e+00	0.000000000000000000e+00
7.786669132999999299e+00	0.000000000000000000e+00
7.790585967999999362e+00	0.000000000000000000e+00
7.794502803999999507e+00	0.000000000000000000e+00
7.798419638999999570e+00	0.000000000000000000e+00
7.802336474999999716e+00	0.000000000000000000e+00
7.806253310999999862e+00	0.000000000000000000e+00
7.810170145999999924e+00	0.000000000000000000e+00
7.814086982000000070e+00	0.000000000000000000e+00
7.818003817000000133e+00	0.000000000000000000e+00
7.821920652999999390e+00	0.000000000000000000e+00
7.825837488999999536e+00	0.000000000000000000e+00
7.829754323999999599e+00	0.000000000000000000e+00
7.833671159999999745e+00	0.000000000000000000e+00
7.837587994999999808e+00	0.000000000000000000e+00
7.841504830999999953e+00	0.000000000000000000e+00
7.845421666000000016e+00	0.000000000000000000e+00
7.849338502000000162e+00	0.000000000000000000e+00
7.853255337999999419e+00	0.000000000000000000e+00
7.857172172999999482e+00	0.000000000000000000e+00
7.861089008999999628e+00	0.000000000000000000e+00
7.865005843999999691e+00	0.000000000000000000e+00
7.868922679999999836e+00	0.000000000000000000e+00
7.872839514999999899e+00	0.000000000000000000e+00
7.876756351000000045e+00	0.000000000000000000e+00
7.880673187000000190e+00	0.000000000000000000e+00
7.884590022000000253e+00	0.000000000000000000e+00
7.888506857999999511e+00	0.000000000000000000e+00
7.892423692999999574e+00	0.000000000000000000e+00
7.896340528999999719e+00	0.000000000000000000e+00
7.900257364999999865e+00	0.000000000000000000e+00
7.904174199999999928e+00	0.000000000000000000e+00
7.908091036000000074e+00	0.000000000000000000e+00
7.912007871000000137e+00	0.000000000000000000e+00
7.915924707000000282e+00	0.000000000000000000e+00
7.919841542000000345e+00	0.000000000000000000e+00
7.923758377999999603e+00	0.000000000000000000e+00
7.927675213999999748e+00	0.000000000000000000e+00
7.931592048999999811e+00	0.000000000000000000e+00
7.935508884999999957e+00	0.000000000000000000e+00
7.939425720000000020e+00	0.000000000000000000e+00
7.943342556000000165e+00	0.000000000000000000e+00
7.947259391000000228e+00	0.000000000000000000e+00
7.951176227000000374e+00	0.000000000000000000e+00
7.955093062999999631e+00	0.000000000000000000e+00
7.959009897999999694e+00	0.000000000000000000e+00
7.962926733999999840e+00	0.000000000000000000e+00
7.966843568999999903e+00	0.000000000000000000e+00
7.970760405000000048e+00	0.000000000000000000e+00
7.974677241000000194e+00	0.000000000000000000e+00
7.978594076000000257e+00	0.000000000000000000e+00
7.982510912000000403e+00	0.000000000000000000e+00
7.986427747000000466e+00	0.000000000000000000e+00
7.990344582999999723e+00	0.000000000000000000e+00
7.994261417999999786e+00	0.000000000000000000e+00
7.998178253999999932e+00	0.000000000000000000e+00
8.002095089999999189e+00	0.000000000000000000e+00
8.006011924999999252e+00	0.000000000000000000e+00
8.009928760999999398e+00	0.000000000000000000e+00
8.013845595999999460e+00	0.000000000000000000e+00
8.017762431999999606e+00	0.000000000000000000e+00
8.021679266999999669e+00	0.000000000000000000e+00
8.025596102999999815e+00	0.000000000000000000e+00
8.029512938999999960e+00	0.000000000000000000e+00
8.033429774000000023e+00	0.000000000000000000e+00
8.037346610000000169e+00	0.000000000000000000e+00
8.041263445000000232e+00	0.000000000000000000e+00
8.045180281000000377e+00	0.000000000000000000e+00
8.049097117000000523e+00	0.000000000000000000e+00
8.053013952000000586e+00	0.000000000000000000e+00
8.056930787999998955e+00	0.000000000000000000e+00
8.060847622999999018e+00	0.000000000000000000e+00
8.064764458999999164e+00	0.000000000000000000e+00
8.068681293999999227e+00	0.000000000000000000e+00
8.072598129999999372e+00	0.000000000000000000e+00
8.076514965999999518e+00	0.000000000000000000e+00
8.080431800999999581e+00	0.000000000000000000e+00
8.084348636999999727e+00	0.000000000000000000e+00
8.088265471999999789e+00	0.000000000000000000e+00
8.092182307999999935e+00	0.000000000000000000e+00
8.096099144000000081e+00	0.000000000000000000e+00
8.100015979000000144e+00	0.000000000000000000e+00
8.103932815000000289e+00	0.000000000000000000e+00
8.107849650000000352e+00	0.000000000000000000e+00
8.111766486000000498e+00	0.000000000000000000e+00
8.115683321000000561e+00	0.000000000000000000e+00
8.119600157000000706e+00	0.000000000000000000e+00
8.123516992999999076e+00	0.000000000000000000e+00
8.127433827999999139e+00	0.000000000000000000e+00
8.131350663999999284e+00	0.000000000000000000e+00
8.135267498999999347e+00	0.000000000000000000e+00
8.139184334999999493e+00	0.000000000000000000e+00
8.143101169999999556e+00	0.000000000000000000e+00
8.147018005999999701e+00	0.000000000000000000e+00
8.150934841999999847e+00	0.000000000000000000e+00
8.154851676999999910e+00	0.000000000000000000e+00
8.158768513000000056e+00	0.000000000000000000e+00
8.162685348000000118e+00	0.000000000000000000e+00
8.166602184000000264e+00	0.000000000000000000e+00
8.170519020000000410e+00	0.000000000000000000e+00
8.174435855000000473e+00	0.000000000000000000e+00
8.178352691000000618e+00	0.000000000000000000e+00
8.182269526000000681e+00	0.000000000000000000e+00
8.186186362000000827e+00	0.000000000000000000e+00
8.190103197000000890e+00	0.000000000000000000e+00
8.194020032999999259e+00	0.000000000000000000e+00
8.197936868999999405e+00	0.000000000000000000e+00
8.201853703999999468e+00	0.000000000000000000e+00
8.205770539999999613e+00	0.000000000000000000e+00
8.209687374999999676e+00	0.000000000000000000e+00
8.213604210999999822e+00	0.000000000000000000e+00
8.217521045999999885e+00	0.000000000000000000e+00
8.221437882000000030e+00	0.000000000000000000e+00
8.225354718000000176e+00	0.000000000000000000e+00
8.229271553000000239e+00	0.000000000000000000e+00
8.233188389000000384e+00	0.000000000000000000e+00
8.237105224000000447e+00	0.000000000000000000e+00
8.241022060000000593e+00	0.000000000000000000e+00
8.244938896000000739e+00	0.000000000000000000e+00
8.248855731000000802e+00	0.000000000000000000e+00
8.252772567000000947e+00	0.000000000000000000e+00
8.256689402000001010e+00	0.000000000000000000e+00
8.260606237999999379e+00	0.000000000000000000e+00
8.264523072999999442e+00	0.000000000000000000e+00
8.268439908999999588e+00	0.000000000000000000e+00
8.272356744999999734e+00	0.000000000000000000e+00
8.276273579999999797e+00	0.000000000000000000e+00
8.280190415999999942e+00	0.000000000000000000e+00
8.284107251000000005e+00	0.000000000000000000e+00
8.288024087000000151e+00	0.000000000000000000e+00
8.291940923000000296e+00	0.000000000000000000e+00
8.295857758000000359e+00	0.000000000000000000e+00
8.299774594000000505e+00	0.000000000000000000e+00
8.303691429000000568e+00	0.000000000000000000e+00
8.307608265000000713e+00	0.000000000000000000e+00
8.311525099999999000e+00	0.000000000000000000e+00
8.315441936000000922e+00	0.000000000000000000e+00
8.319358772000001068e+00	0.000000000000000000e+00
8.323275607000001131e+00	0.000000000000000000e+00
8.327192442999999500e+00	0.000000000000000000e+00
8.331109277999999563e+00	0.000000000000000000e+00
8.335026113999999708e+00	0.000000000000000000e+00
8.338942948999999771e+00	0.000000000000000000e+00
8.342859784999999917e+00	0.000000000000000000e+00
8.346776621000000063e+00	0.000000000000000000e+00
8.350693456000000126e+00	0.000000000000000000e+00
8.354610292000000271e+00	0.000000000000000000e+00
8.358527127000000334e+00	0.000000000000000000e+00
8.362443962999998703e+00	0.000000000000000000e+00
8.366360799000000625e+00	0.000000000000000000e+00
8.370277633999998912e+00	0.000000000000000000e+00
8.374194470000000834e+00	0.000000000000000000e+00
8.378111304999999120e+00	0.000000000000000000e+00
8.382028141000001042e+00	0.000000000000000000e+00
8.385944976000001105e+00	0.000000000000000000e+00
8.389861812000001251e+00	0.000000000000000000e+00
8.393778647999999620e+00	0.000000000000000000e+00
8.397695482999999683e+00	0.000000000000000000e+00
8.401612318999999829e+00	0.000000000000000000e+00
8.405529153999999892e+00	0.000000000000000000e+00
8.409445990000000037e+00	0.000000000000000000e+00
8.413362825000000100e+00	0.000000000000000000e+00
8.417279661000000246e+00	0.000000000000000000e+00
8.421196497000000392e+00	0.000000000000000000e+00
8.425113332000000455e+00	0.000000000000000000e+00
8.429030167999998824e+00	0.000000000000000000e+00
8.432947002999998887e+00	0.000000000000000000e+00
8.436863838999999032e+00	0.000000000000000000e+00
8.440780674999999178e+00	0.000000000000000000e+00
8.444697509999999241e+00	0.000000000000000000e+00
8.448614345999999387e+00	0.000000000000000000e+00
8.452531180999999449e+00	0.000000000000000000e+00
8.456448016999999595e+00	0.000000000000000000e+00
8.460364851999999658e+00	0.000000000000000000e+00
8.464281687999999804e+00	0.000000000000000000e+00
8.468198523999999949e+00	0.000000000000000000e+00
8.472115359000000012e+00	0.000000000000000000e+00
8.476032195000000158e+00	0.000000000000000000e+00
8.479949030000000221e+00	0.000000000000000000e+00
8.483865866000000366e+00	0.000000000000000000e+00
8.487782701000000429e+00	0.000000000000000000e+00
8.491699537000000575e+00	0.000000000000000000e+00
8.495616372999998944e+00	0.000000000000000000e+00
8.499533207999999007e+00	0.000000000000000000e+00
8.503450043999999153e+00	0.000000000000000000e+00
8.507366878999999216e+00	0.000000000000000000e+00
8.511283714999999361e+00	0.000000000000000000e+00
8.515200550999999507e+00	0.000000000000000000e+00
8.519117385999999570e+00	0.000000000000000000e+00
8.523034221999999716e+00	0.000000000000000000e+00
8.526951056999999778e+00	0.000000000000000000e+00
8.530867892999999924e+00	0.000000000000000000e+00
8.534784727999999987e+00	0.000000000000000000e+00
8.538701564000000133e+00	0.000000000000000000e+00
8.542618400000000278e+00	0.000000000000000000e+00
8.546535235000000341e+00	0.000000000000000000e+00
8.550452071000000487e+00	0.000000000000000000e+00
8.554368906000000550e+00	0.000000000000000000e+00
8.558285742000000695e+00	0.000000000000000000e+00
8.562202577999999065e+00	0.000000000000000000e+00
8.566119412999999128e+00	0.000000000000000000e+00
8.570036248999999273e+00	0.000000000000000000e+00
8.573953083999999336e+00	0.000000000000000000e+00
8.577869919999999482e+00	0.000000000000000000e+00
8.581786754999999545e+00	0.000000000000000000e+00
8.585703590999999690e+00	0.000000000000000000e+00
8.589620426999999836e+00	0.000000000000000000e+00
8.593537261999999899e+00	0.000000000000000000e+00
8.597454098000000045e+00	0.000000000000000000e+00
8.601370933000000107e+00	0.000000000000000000e+00
8.605287769000000253e+00	0.000000000000000000e+00
8.609204604000000316e+00	0.000000000000000000e+00
8.613121440000000462e+00	0.000000000000000000e+00
8.617038276000000607e+00	0.000000000000000000e+00
8.620955111000000670e+00	0.000000000000000000e+00
8.624871947000000816e+00	0.000000000000000000e+00
8.628788782000000879e+00	0.000000000000000000e+00
8.632705617999999248e+00	0.000000000000000000e+00
8.636622453999999394e+00	0.000000000000000000e+00
8.640539288999999457e+00	0.000000000000000000e+00
8.644456124999999602e+00	0.000000000000000000e+00
8.648372959999999665e+00	0.000000000000000000e+00
8.652289795999999811e+00	0.000000000000000000e+00
8.656206630999999874e+00	0.000000000000000000e+00
8.660123467000000019e+00	0.000000000000000000e+00
8.664040303000000165e+00	0.000000000000000000e+00
8.667957138000000228e+00	0.000000000000000000e+00
8.671873974000000374e+00	0.000000000000000000e+00
8.675790809000000436e+00	0.000000000000000000e+00
8.679707645000000582e+00	0.000000000000000000e+00
8.683624480000000645e+00	0.000000000000000000e+00
8.687541316000000791e+00	0.000000000000000000e+00
8.691458152000000936e+00	0.000000000000000000e+00
8.695374987000000999e+00	0.000000000000000000e+00
8.699291822999999368e+00	0.000000000000000000e+00
8.703208657999999431e+00	0.000000000000000000e+00
8.707125493999999577e+00	0.000000000000000000e+00
8.711042329999999723e+00	0.000000000000000000e+00
8.714959164999999786e+00	0.000000000000000000e+00
8.718876000999999931e+00	0.000000000000000000e+00
8.722792835999999994e+00	0.000000000000000000e+00
8.726709672000000140e+00	0.000000000000000000e+00
8.730626507000000203e+00	0.000000000000000000e+00
8.734543343000000348e+00	0.000000000000000000e+00
8.738460179000000494e+00	0.000000000000000000e+00
8.742377014000000557e+00	0.000000000000000000e+00
8.746293850000000702e+00	0.000000000000000000e+00
8.750210685000000765e+00	0.000000000000000000e+00
8.754127521000000911e+00	0.000000000000000000e+00
8.758044357000001057e+00	0.000000000000000000e+00
8.761961192000001120e+00	0.000000000000000000e+00
8.765878027999999489e+00	0.000000000000000000e+00
8.769794862999999552e+00	0.000000000000000000e+00
8.773711698999999697e+00	0.000000000000000000e+00
8.777628533999999760e+00	0.000000000000000000e+00
8.781545369999999906e+00	0.000000000000000000e+00
8.785462206000000052e+00	0.000000000000000000e+00
8.789379041000000115e+00	0.000000000000000000e+00
8.793295877000000260e+00	0.000000000000000000e+00
8.797212712000000323e+00	0.000000000000000000e+00
8.801129547999998692e+00	0.000000000000000000e+00
8.805046382999998755e+00	0.000000000000000000e+00
8.808963218999998901e+00	0.000000000000000000e+00
8.812880055000000823e+00	0.000000000000000000e+00
8.816796890000000886e+00	0.000000000000000000e+00
8.820713726000001031e+00	0.000000000000000000e+00
8.824630561000001094e+00	0.000000000000000000e+00
8.828547397000001240e+00	0.000000000000000000e+00
8.832464232999999609e+00	0.000000000000000000e+00
8.836381067999999672e+00	0.000000000000000000e+00
8.840297903999999818e+00	0.000000000000000000e+00
8.844214738999999881e+00	0.000000000000000000e+00
8.848131575000000026e+00	0.000000000000000000e+00
8.852048410000000089e+00	0.000000000000000000e+00
8.855965246000000235e+00	0.000000000000000000e+00
8.859882082000000381e+00	0.000000000000000000e+00
8.863798917000000444e+00	0.000000000000000000e+00
8.867715752999998813e+00	0.000000000000000000e+00
8.871632587999998876e+00	0.000000000000000000e+00
8.875549423999999021e+00	0.000000000000000000e+00
8.879466258999999084e+00	0.000000000000000000e+00
8.883383094999999230e+00	0.000000000000000000e+00
8.887299930999999376e+00	0.000000000000000000e+00
8.891216765999999438e+00	0.000000000000000000e+00
8.895133602000001360e+00	0.000000000000000000e+00
8.899050436999999647e+00	0.000000000000000000e+00
8.902967272999999793e+00	0.000000000000000000e+00
8.906884108999999938e+00	0.000000000000000000e+00
8.910800944000000001e+00	0.000000000000000000e+00
8.914717780000000147e+00	0.000000000000000000e+00
8.918634615000000210e+00	0.000000000000000000e+00
8.922551451000000355e+00	0.000000000000000000e+00
8.926468286000000418e+00	0.000000000000000000e+00
8.930385122000000564e+00	0.000000000000000000e+00
8.934301957999998933e+00	0.000000000000000000e+00
8.938218792999998996e+00	0.000000000000000000e+00
8.942135628999999142e+00	0.000000000000000000e+00
8.946052463999999205e+00	0.000000000000000000e+00
8.949969300000001127e+00	0.000000000000000000e+00
8.953886134999999413e+00	0.000000000000000000e+00
8.957802970999999559e+00	0.000000000000000000e+00
8.961719806999999705e+00	0.000000000000000000e+00
8.965636641999999767e+00	0.000000000000000000e+00
8.969553477999999913e+00	0.000000000000000000e+00
8.973470312999999976e+00	0.000000000000000000e+00
8.977387149000000122e+00	0.000000000000000000e+00
8.981303985000000267e+00	0.000000000000000000e+00
8.985220820000000330e+00	0.000000000000000000e+00
8.989137656000000476e+00	0.000000000000000000e+00
